Title,Cluster
Television All Out - Fight Dengue For Payal for All Out  by Energy BBDO,3
Direct Marketing The 100 Pipers Guitar Series for 100 Pipers by Ogilvy India,0
Digital No Ullu Banaoing for Idea Cellular by MullenLowe Group,0
Digital Festive Heritage Collection for Divyam by MullenLowe Group,0
"Digital #HereToCreate for adidas by Cheil India - With the FIFA U-17 World Cup starting in India from October 6th, adidasâ new campaign showcases how...",2
Digital A message for all parents for Jaago Re by MullenLowe Group,4
Digital For every Indian Bride for RivaÄh by MullenLowe Group,4
Digital #PatOnTheBack for Volini by MullenLowe Group,0
Digital Tea snorers for Jaago Re by MullenLowe Group,0
Digital There's beat in its blood for MTV Beats by MullenLowe Group,4
Television adidas FIFA U17 Football World Cup Film for adidas by Cheil India,1
Web Film Is Diwali #SaareMaelDhoDaalo for Ghadi detergent by ADK Fortune,0
Television The Glenfiddich India Pale Ale Cask Finish for Glenfiddich by Space,0
Television Reconnect With Good for Skoda Kodiaq by Publicis India,1
Web Film #HandwashConfessions  for Godrej protekt by Creativeland Asia - Indian hand hygiene product brand Godrej Protekt urges kids to wash hands in its l...,2
Digital This Diwali #TurnOnTheWoofer  for Sony MIX by Tonic Worldwide - You see dogs running around and hiding every year. You see them getting restless du...,2
Digital The Forest Man of India for Prudential Financial by OFyt,0
"Web Film Gone Girls  for Justice and Care by Facebook Creative Shop - Every 8 minutes a girl goes missing in India. Drugged, traumatized and brutally force...",2
Web Film Driving Smiles  for Renault India by Law & Kenneth Saatchi & Saatchi Mumbai,4
"Web Film KFC Double Down 1 for KFC India by Ogilvy India - As part of the promotion strategy for its new range of burgers, KFC India unveiled two short dig...",2
"Web Film KFC Double Down 2 for KFC India by Ogilvy India - As part of the promotion strategy for its new range of burgers, KFC India unveiled two short dig...",2
"Web Film #KindnessIsCashless  for Visa by BBDO India - In the chaos of demonetisation, â#KindnessIsCashlessâ was a movement by Visa that aimed at inspiring...",2
Television Vivel Lotus Oil Soap for VIVEL LOTUS OIL SOAP by FINGERPRINT FILMS  - The Vivel TVC is a visual oxymoron. What you see is completely contradicto...,2
Web Film #ThingsDontJudge (film case) for ebay India by BBDO India - â#ThingsDontJudgeâ - is a movement for deeper social change that in todayâs day and ag...,2
"Web Film Mortein - Kill The Real Demons  for MOSQUITO REPPELENT by Havas Worldwide India - The campaign consisted of an activation, where huge Ravana Activ...",2
Direct Marketing Sweet Change  for PAYTM WALLET by McCann Mumbai - We targeted customers who were paying in cash for their day to day transactions but coul...,2
"Digital Whisper #Likeagirl for WHISPER by MediaCom India - Did you grow up listening to, âYou throw/run/kick like a girlâ intended to INSULT? Insight â You...",2
"Web Film Nayi Soch: New Thinking  for STAR PLUS by Mindshare India - In India, a childâs identity is defined only by their fatherâs name. From the time a c...",2
Digital Love Can Take A Wrong Turn. #ShutThePhoneUp - Manforce Condoms for Manforce Condoms by ADK Fortune,0
Digital Tata Capital Salaam Loans  for Tata Capital Loans by Leo Burnett India - We created - The Worldâs first democreatized loan. To make loans accessibl...,2
"Product Design/Development Detect for Detect by Miami Ad School Mumbai - Hello, Title - Detect. A resin soap that detects skin cancer. Type - Innovation (P...",2
"Print Then/Now 1 for Chevrolet by Commonwealth//McCann - Then and Now PrintTo prove that Chevrolet trucks have been dependable for 100 years, we recreated...",2
"Print Then/Now 3 for Chevrolet by Commonwealth//McCann - Then and Now PrintTo prove that Chevrolet trucks have been dependable for 100 years, we recreated...",2
"Print Then/Now 2 for Chevrolet by Commonwealth//McCann - Then and Now PrintTo prove that Chevrolet trucks have been dependable for 100 years, we recreated...",2
Web Film #NoConditionsApply for The Times of India by FCB India - FCB Ulkaâs #NoConditionsApply campaign for Times of India aims to change the 400-ye...,2
Music Video Suede Gully for PUMA by DDB Mudra Group,4
"Music Video Suede Gully 2 for PUMA by DDB Mudra Group - BENGALURU â Lending voice to a new generation of creators, global sportswear brand PUMA has p...",2
Digital Cricket for Cipla by Grey Group India,0
Digital Rain for Cipla by Grey Group India,0
"Television & Cinema New Shindoor Khela - A Day Where Labels Don't Matter for The Times of India by FCB India - FCB India, in collaboration with Times of In...",2
" #KindnessIsCashless for Visa by BBDO India - Visa's business is dependent on getting more people to use their cards (in India, their debit cards specifica...",2
Digital Titan: Presenting #RagaXMasaba for Raga Titan by Ogilvy Bangalore,0
"Television Domestic Violence for Advertising Agencies Association of India & The Advertising Club by Havas Worldwide India - The advertiser, Advertising Ag...",2
Print Instant Adhesive 1 for Qfix by Dentsu Impact (Gurgaon),0
Print Instant Adhesive 2 for Qfix by Dentsu Impact (Gurgaon),0
Print Instant Adhesive 3 for Qfix by Dentsu Impact (Gurgaon),0
"Print Whopper Gate for Burger King Belgium by Buzzman - We created a simple voting website. When people arrived on the site, it urged them to elect the tru...",2
"Television #ReimagineIndia for Visa by BBDO India - The campaign captures the spirit of the new Indian who is progressive, boundary-pushing and wants to be...",2
Television Flowerwall for Sony by Hakuhodo Percept,0
Corporate Communication Love you Papa for Nihilent Technologies Ltd. by 5th Dimension,4
Outdoor/Out of Home The Racist Cover for Bridge Music Academy by Dentsu Webchutney,4
Digital #ITSONYOU for adidas Women by Isobar - Adidas India in its latest campaign encourages people to give up excuses as it tells them that running is in...,2
Television Road Less Travelled for Air Asia by Naga DDB Malaysia,4
"Digital Vodafone India's Mascot Pug Cheeka Returns for Vodafone by Ogilvy India - Backed by the global expertise of the Worldâs largest SuperNet 4G, Vodafo...",2
"Web Film The story of 35 year old child, Sunil. for McDonald's  by Leo Burnett India - McDonal'd latest digital campaign showcases 35 year-old Sunil Chawla...",2
Web Film Feet for Volkswagen Passat by DDB Mudra Group,0
"Television Haseen Tu, Haseen Din for Nykaa by Mullen Lintas ",0
Outdoor/Out of Home The Racist Keyboard for Bridge Music Academy by Dentsu Webchutney - THE RACIST KEYBOARD demonstrates the effects of racism in a simplis...,2
"Print Heart for Organ India by DDB Mudra Group - With More Than 5,00,000 People Dying Every Year Due To Non-availability Of Organs, The Brand Wanted To Mak...",2
"Print Kidney for Organ India by DDB Mudra Group - With More Than 5,00,000 People Dying Every Year Due To Non-availability Of Organs, The Brand Wanted To Ma...",2
Web Film Generations Apart for Heineken by Publicis India,0
Poster VINCENT VAN GOGH for BRUSH PENS by R K SWAMY BBDO - Self-portraits of great artists are just as famous as the masterpieces they created. Art lovers...,2
Poster PABLO PICASSO for BRUSH PENS by R K SWAMY BBDO - Self-portraits of great artists are just as famous as the masterpieces they created. Art lovers acr...,2
Poster RABINDRANATH TAGORE for BRUSH PENS by R K SWAMY BBDO  - Self-portraits of great artists are just as famous as the masterpieces they created. Art lov...,2
"Television & Cinema Humari Bhookh Alag Hai for MuscleBlaze by DDB Mudra Group - In a short span of time, MuscleBlaze has created a strong foothold in the m...",2
Digital Youtube Pre Roll Hijack by Scross for Suzuki S Cross by Hakuhodo Percept - The research highlighted that majority of potential car buyers watch aut...,2
Television & Cinema There is something about it for Skinn - Titan by Ogilvy India,0
"Print Female In Womb for MFJCF by Dentsu Impact (Gurgaon) - In India, organ donation is considered to be inauspicious. People believe that after death, the...",2
"Print Man In Womb for MFJCF by Dentsu Impact (Gurgaon) - In India, organ donation is considered to be inauspicious. People believe that after death, the bo...",2
"Print Old Man In Womb for MFJCF by Dentsu Impact (Gurgaon) - In India, organ donation is considered to be inauspicious. People believe that after death, th...",2
Web Film Start Something Epic for Tinder by BBH Mumbai,4
Television Fan for Standard Electricals by Mullen Lintas  - Alia's gym trainer is pushing her hard to complete the set of exercises. She tries to still sta...,2
"Television Switches for Standard Electricals by Mullen Lintas  - Standard, a brand of Havells India has established itself over the years and now, along wi...",2
Television After Party for Standard Electricals by Mullen Lintas ,0
Print Pakistan / India for Rokujigen by BBDO Japan - Kintsugi is a Japanese traditional craft that repairs broken ceramics using lacquer mixed with gold. U...,2
"Case Study The Blind Faith Upgrade for Hotel Ramada by Isobar - During the annual Urs Mubarak festival in India, thousands of visually-impaired pilgrims vi...",2
Web Film #BeMyGuest for Dubai Department of Tourism and Commerce Marketing by Nirvana Films,4
Television #UncelebrateWomensDay for PC Chandra by J. Walter Thompson Kolkata,0
"Print Agatha Christie  for Monkey Wrench by Monkey Wrench Communications - In India, marks are one of the primary parameters of judging a child's worth and...",2
"Print Ray Charles for Monkey Wrench by Monkey Wrench Communications - In India, marks are one of the primary parameters of judging a child's worth and chil...",2
"Print Einstein  for Monkey Wrench by Monkey Wrench Communications - In India, marks are one of the primary parameters of judging a child's worth and childr...",2
Television Bruises Can Be Good for Reebok by Isobar,0
Web Film Powerless Queen for Project Nanhi Kali by WATconsult,4
Case Study Fittle for FITTLE BRAILLE PUZZLE by Serviceplan Campaign X - Fittle is an innovative toy that helps children to learn Braille words and also dis...,3
"Web Film Surprise Test for Cello Pens by  Wunderman Thompson South Asia - BIC Cello (India) Pvt. Ltd., Indiaâs leading manufacturer of writing instru...",2
"Television & Cinema Pran Jaaye Par PULSE Na Jaaye - Office for Pass Pass Pulse by J. Walter Thompson Delhi - Pass Pass Pulse, the candy from DS Group that...",2
Print Tortoise for Magik Lights by SoS Ideas,0
Print Whale for Magik Lights by SoS Ideas,0
Television Letters to my Son for Enerzal Energy Drink - 'Letters To My Son' is the 6000 KM cycling journey by two Indian men who had no experience in ultra...,2
Television Society Tea for Tea Society by Black Swan Life - A journey across India witnessing the co-existence of tea in various forms and cultural avatars...,2
Case Study INTENSITY  for JAGRAN FILM FESTIVA by McCann Mumbai,0
Web Film #ReleaseThePressure for PepsiCo by BBDO India,0
Outdoor/Out of Home The Watching Posters for Panasonic CCTV Cameras by Taproot Dentsu - The idea was simply to demonstrate the ever-watching quality of the...,2
Case Study Parrot  for Tea Society by Black Swan Life - English Context Explanation : Society Tea Is A 25 Year Old Regional Indian Brand With Big Market Sh...,2
Outdoor/Out of Home H2KO for World Health Organization by FCB Interface,0
Web Film Himalayan Sparkling for Himalayan Sparkling by  Wunderman Thompson South Asia,0
Print Scooty  for Max Healthcare  by Dentsu Impact (Gurgaon) - DON'T GET IN THE WAY OF AN EMERGENCY.,3
Print Truck for Max Healthcare  by Dentsu Impact (Gurgaon) - DON'T GET IN THE WAY OF AN EMERGENCY.,3
"Others Immunity Charm for Ministry of Public Health, Afghanistan by McCann Mumbai",0
Outdoor/Out of Home Pilot for Khaitan by J. Walter Thompson Kolkata - India is the world's third largest producer and consumer of electricity after the Uni...,2
Outdoor/Out of Home Doctor for Khaitan by J. Walter Thompson Kolkata - India is the world's third largest producer and consumer of electricity after the Un...,2
Television Get Together for Black & White by J. Walter Thompson Bangalore,0
"Digital Tiger Shroff tests FORCA flex denims! for Brand Forca by Lifestyle by J. Walter Thompson Bangalore - Lifestyle, India's most preferred fashion dest...",2
"Television KKR HAI TAIYAAR  for KKR by DDB Mudra Group - Created by the DDB Mudra Group,Indian cricket team, KKRâs latest anthem #KKRHaiTaiyaar (KKR is rea...",2
Print Tortoise for Magik Lights by Sos Ideas,0
Print Whale for Magik Lights by Sos Ideas,0
"Television Tumbler of Milk for Havmor Ice Cream  by Creativeland Asia - As we welcome the summer, Havmor Ice Cream, one of Indiaâs leading pure milk ice cr...",2
